LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME
SA780,HD OF MANTUNG,ALIAS LOCALITY,5308,SA,407031161,Karoonda - Lameroo
SA780,HUNDRED OF MANTUNG,ALIAS LOCALITY,5308,SA,407031161,Karoonda - Lameroo
SA780,MANTUNG,GAZETTED LOCALITY,5308,SA,407031161,Karoonda - Lameroo
SA780,RAMS HEAD CORNER,ALIAS LOCALITY,5308,SA,407031161,Karoonda - Lameroo
SA781,GLENLEIGH,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,HD MOLINEUX,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,HD OF MOLINEUX,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,HUNDRED OF MOLINEUX,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,MARAMA,GAZETTED LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,MINTABIE,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,MOLINEUX,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA781,WILKAWATT,ALIAS LOCALITY,5307,SA,407031161,Karoonda - Lameroo
SA820,MERCUNDA,GAZETTED LOCALITY,5308,SA,407031161,Karoonda - Lameroo
SA839,CHESSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA839,HD CHESSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA839,HD OF CHESSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA839,HUNDRED OF CHESSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA839,HUNDRED OF MINDARIE,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA839,MINDARIE,GAZETTED LOCALITY,5309,SA,407031161,Karoonda - Lameroo
SA976,ARCHIBALD,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,FISK,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD ARCHIBALD,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD FISK,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD MAKIN,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD MCCALLUM,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD OF ARCHIBALD,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD OF FISK,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD OF MAKIN,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HD OF MCCALLUM,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HUNDRED OF ARCHIBALD,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HUNDRED OF FISK,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HUNDRED OF MAKIN,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HUNDRED OF MCCALLUM,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,HUNDRED OF SHAUGH,ALIAS LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA976,NGARKAT,GAZETTED LOCALITY,5302,SA,407031161,Karoonda - Lameroo
SA1037,PANITYA,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,CORROBINNIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD CORROBINNIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD HILL,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD KOONGAWA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF CORROBINNIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF HILL,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF KOONGAWA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF PANITYA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF PEELLA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD OF PINKAWILLINIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD PANITYA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD PEELLA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HD PINKAWILLINIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HILL,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF CORROBINNIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF HILL,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF KOONGAWA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF PANITYA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF PEELLA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF PINKAWILLINIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,HUNDRED OF WUDINNA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,NO NAME,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,PEELLA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1100,PINKAWILLINIE,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1108,HUNDRED OF CULTANA,ALIAS LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1108,POINT LOWLY,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1129,PORT BONYTHON,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1129,PT BONYTHON,ALIAS LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1136,PORT GIBBON,GAZETTED LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1136,PT GIBBON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HD OF RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HD RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HUNDRED OF ROBERTS,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HUNDRED OF RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HUNDRED OF VERRAN,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,HUNDRED OF YADNARIE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,KARKAROOK,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,ROBERTS,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,RUDALL,GAZETTED LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,TARAGORO,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,TUCKEY,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1222,YADNARIE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1289,BALUMBAH,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1289,HD OF SOLOMON,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1289,HD SOLOMON,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1289,SOLOMON,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,BOONERDO,GAZETTED LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,HD BOONERDO,ALIAS LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,HD OF BOONERDO,ALIAS LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,HUNDRED OF BOONERDO,ALIAS LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,IVANHOE,ALIAS LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA135,KILROO,ALIAS LOCALITY,5633,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HD OF ROBERTS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HD OF VERRAN,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HD ROBERTS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HD VERRAN,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HUNDRED OF ROBERTS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,HUNDRED OF VERRAN,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,ROBERTS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,VERRAN,GAZETTED LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1434,WHEARES RIDGE,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,CARALUE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,DARKE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HD JAMIESON,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HD OF JAMIESON,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HUNDRED OF CARALUE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HUNDRED OF DARKE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HUNDRED OF JAMIESON,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HUNDRED OF PASCOE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,HUNDRED OF SOLOMON,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,PASCOE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1440,WADDIKEE,GAZETTED LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1503,WHARMINDA,GAZETTED LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1519,HUNDRED OF WILCHERRY,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1519,WILCHERRY,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1589,HD OF YALANDA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1589,HD YALANDA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1589,HUNDRED OF BARNA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1589,YALANDA,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,BUCKELBOO,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,BUCKLEBOO,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,HD BUCKLEBOO,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,HD OF BUCKLEBOO,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,HUNDRED OF BUCKLEBOO,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,MOONGI,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1629,WATTLE GROVE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1650,FALSE BAY,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1650,HD CULTANA,ALIAS LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1650,HD OF CULTANA,ALIAS LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1651,DOUGLAS POINT SOUTH,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1652,FITZGERALD BAY,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1653,DOUGLAS POINT,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1653,HUNDRED OF JENKINS,ALIAS LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1654,BACKY POINT,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1655,POINT LOWLY NORTH,GAZETTED LOCALITY,5601,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1658,MURNINNIE BEACH,GAZETTED LOCALITY,5609,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1661,COWLEDS LANDING,GAZETTED LOCALITY,5609,SA,406011131,Kimba - Cleve - Franklin Harbour
SA1661,POYNTON,ALIAS LOCALITY,5609,SA,406011131,Kimba - Cleve - Franklin Harbour
SA208,CAMPOONA,GAZETTED LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA208,HD CAMPOONA,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA208,HD OF CAMPOONA,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA208,HUNDRED OF CAMPOONA,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,HD OCONNOR,ALIAS LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,HD OF OCONNOR,ALIAS LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,HUNDRED OF MOSELEY,ALIAS LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,HUNDRED OF OCONNOR,ALIAS LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,LAKE GILLES,GAZETTED LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006070,OCONNOR,ALIAS LOCALITY,5611,SA,406011131,Kimba - Cleve - Franklin Harbour
SA210006086,BUNGEROO,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA217,CARALUE,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA217,HD CARALUE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA217,HD OF CARALUE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA217,HUNDRED OF CARALUE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,BOOTHBY,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,CLEVE,GAZETTED LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,CROSSVILLE CORNER,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HD MANN,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HD OF MANN,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HD OF YADNARIE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HD YADNARIE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HUNDRED OF BOOTHBY,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HUNDRED OF MANN,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HUNDRED OF ROBERTS,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,HUNDRED OF YADNARIE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,IRAGIE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,MANGALO,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,MANN,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,PINE CORNER,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,POONANA,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,ROBERTS,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA261,YADNARIE,ALIAS LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA300,COOTRA,GAZETTED LOCALITY,5650,SA,406011131,Kimba - Cleve - Franklin Harbour
SA300,HD COOTRA,ALIAS LOCALITY,5650,SA,406011131,Kimba - Cleve - Franklin Harbour
SA300,HD OF COOTRA,ALIAS LOCALITY,5650,SA,406011131,Kimba - Cleve - Franklin Harbour
SA306,CORTLINYE,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA306,DREKURMI,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA306,HD CORTLINYE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA306,HD OF CORTLINYE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,COWELL,GAZETTED LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,ELBOW HILL,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,FERNS,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HD HAWKER,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HD OF HAWKER,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HD OF PLAYFORD,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HD PLAYFORD,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HUNDRED OF HAWKER,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,HUNDRED OF PLAYFORD,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,MILLS BEACH,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,OLD MARATTA,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,PLAYFORD,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,RODEO,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,SWALLOWS NEST,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,WINDMILL BEACH,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA310,YABMANA,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA331,CUNYARIE,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA331,HD CUNYARIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA331,HD OF CUNYARIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA331,HUNDRED OF CUNYARIE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,DARKE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,DARKE PEAK,GAZETTED LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HD DARKE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HD OF DARKE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HD OF PASCOE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HD PASCOE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HUNDRED OF DARKE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,HUNDRED OF PASCOE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA339,PASCOE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,ARNO BAY,GAZETTED LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,BOOTHBY,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,HD BOOTHBY,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,HD OF BOOTHBY,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,HUNDRED OF BOOTHBY,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,MOKAMI,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,RED BANKS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA37,TURNBULLS BEACH,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA536,HAMBIDGE,GAZETTED LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA536,HD HAMBIDGE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA536,HD OF HAMBIDGE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA536,HUNDRED OF HAMBIDGE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HD HINCKS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HD OF HINCKS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HINCKS,GAZETTED LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HUNDRED OF HINCKS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HUNDRED OF MURLONG,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,HUNDRED OF NICHOLLS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA577,NICHOLLS,ALIAS LOCALITY,5603,SA,406011131,Kimba - Cleve - Franklin Harbour
SA615,JAMIESON,GAZETTED LOCALITY,5640,SA,406011131,Kimba - Cleve - Franklin Harbour
SA651,HD KELLY,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA651,HD OF KELLY,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA651,HUNDRED OF YALANDA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA651,KELLY,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,COCKABIDNIE CORNER,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,HD OF SMEATON,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,HD SMEATON,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,HUNDRED OF SMEATON,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,KIELPA,GAZETTED LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,KONANDA,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA665,SMEATON,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour
SA668,HUNDRED OF CORTLINYE,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA668,HUNDRED OF KELLY,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA668,HUNDRED OF SOLOMON,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA668,KIMBA,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA684,HUNDRED OF KOONGAWA,ALIAS LOCALITY,5650,SA,406011131,Kimba - Cleve - Franklin Harbour
SA684,KOONGAWA,GAZETTED LOCALITY,5650,SA,406011131,Kimba - Cleve - Franklin Harbour
SA69,BARNA,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA69,HD BARNA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA69,HD OF BARNA,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA69,SECTUS,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour
SA752,LUCKY BAY,GAZETTED LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HD HEGGATON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HD MANGALO,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HD OF HEGGATON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HD OF MANGALO,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HEGGATON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HUNDRED OF HEGGATON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,HUNDRED OF MANGALO,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA773,MANGALO,GAZETTED LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
SA827,HD CHARLESTON,ALIAS LOCALITY,5602,SA,406011131,Kimba - Cleve - Franklin Harbour
