SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
30103,0,0,0,0,0,0,0,0,0,8,4,14,8,146,51,22,16,9,4,264,3,0,6,19,14,6,22,10,7,85,0,5,0,5,0,0,0,0,0,19,0,4,5,38,10,4,0,0,0,61,0,0,0,6,0,0,0,0,0,12,0,0,0,23,26,14,3,5,0,66,0,0,0,0,0,0,5,0,0,11,0,0,0,6,0,4,3,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,13,0,4,0,7,15,12,19,12,0,75,20,121,186,656,415,317,166,49,6,1941,0,0,0,4,0,0,0,0,0,11,0,0,0,14,3,0,0,0,0,22,0,0,9,16,38,24,13,3,0,101,0,12,48,92,68,33,13,0,0,273,0,0,0,17,8,8,3,5,0,41,0,0,0,14,10,8,6,0,0,38,0,7,14,46,38,42,43,20,5,220
30201,0,3,0,6,0,6,0,0,0,16,0,7,5,31,12,9,9,7,0,83,0,0,0,11,12,26,58,38,32,171,0,3,10,3,0,0,0,0,0,19,0,6,0,29,8,0,3,0,0,48,0,0,0,5,0,0,5,0,0,9,0,0,11,41,13,15,12,4,0,98,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,0,0,0,0,4,0,5,4,13,3,0,3,0,0,24,0,5,12,64,4,4,0,0,0,93,0,0,4,0,6,8,15,6,4,44,3,48,76,250,148,114,74,25,9,745,0,0,0,3,0,3,0,0,0,8,0,4,3,6,5,5,0,0,0,26,0,7,10,25,26,13,7,5,0,102,6,15,43,94,61,31,10,0,0,255,0,0,0,8,3,10,6,0,0,24,0,0,0,11,5,7,7,0,0,38,0,4,10,22,11,26,13,11,3,110
30202,0,0,4,7,7,0,0,0,0,15,4,14,8,77,20,12,5,8,5,148,0,3,0,40,14,27,59,81,52,274,0,13,9,15,8,0,0,0,0,53,0,9,18,85,20,3,0,0,0,131,0,0,0,3,4,3,0,5,0,10,5,10,9,61,23,21,13,9,0,155,0,0,0,0,0,5,5,0,0,10,0,0,0,6,4,3,0,0,0,8,0,0,9,34,13,7,3,0,0,63,0,0,41,111,6,0,0,0,0,167,0,0,0,15,4,4,9,4,7,58,7,71,102,472,243,207,118,50,7,1279,0,0,0,0,0,3,0,0,0,5,0,3,3,28,5,0,3,0,0,39,0,3,11,31,38,25,14,3,5,134,0,34,45,168,57,44,16,0,0,364,0,0,0,12,6,5,9,3,0,35,0,0,4,15,6,7,5,0,0,42,0,0,5,40,32,21,27,27,16,157
30203,0,0,4,7,4,0,0,0,0,18,0,5,0,64,13,3,6,0,4,98,0,0,4,18,10,6,11,10,4,76,3,7,8,16,3,5,3,0,0,37,0,3,6,29,11,4,0,0,0,56,0,0,0,0,0,3,0,0,0,3,0,3,4,32,10,9,6,3,0,68,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,31,0,6,103,241,6,0,0,0,0,355,0,0,5,4,9,4,5,11,7,34,4,30,88,358,158,133,92,19,0,881,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,26,0,7,25,41,21,18,7,8,0,119,0,19,39,103,54,21,5,0,0,243,0,0,0,8,0,4,9,0,0,29,0,0,0,16,10,11,7,0,0,36,5,0,8,35,13,13,13,0,3,87
30204,0,23,17,35,14,10,8,0,0,111,0,3,9,42,24,12,10,10,0,106,0,0,0,18,3,6,25,18,20,92,0,4,4,0,0,3,0,0,0,16,0,3,9,21,6,4,0,0,0,38,0,0,0,0,0,3,3,0,0,10,0,3,5,17,10,9,8,7,0,63,0,0,0,7,0,0,6,5,0,15,0,0,0,3,0,5,0,0,0,12,0,0,0,22,7,5,0,0,0,38,0,7,34,150,16,3,0,0,0,214,0,3,0,8,15,3,21,10,8,68,9,95,112,390,229,180,121,53,16,1199,0,0,0,4,0,0,0,0,0,3,0,3,0,21,0,5,0,0,0,36,0,7,31,39,35,22,11,0,3,156,3,40,80,168,103,68,28,10,0,493,0,0,0,10,0,7,7,3,4,34,0,0,5,20,7,20,13,5,0,74,0,3,0,18,36,39,30,22,6,151
30301,0,0,6,7,0,6,0,0,0,21,0,6,7,118,15,12,6,10,0,170,0,5,0,33,4,15,32,40,31,159,0,3,6,11,4,3,3,5,0,40,0,12,22,75,32,11,6,4,0,161,0,0,0,0,7,8,7,5,0,23,0,4,11,55,21,27,19,0,3,147,0,0,0,0,0,0,7,3,0,13,0,0,0,6,0,0,8,3,0,16,0,0,0,0,0,3,4,0,0,14,0,0,3,9,0,4,0,0,0,23,0,0,0,8,9,4,8,8,0,34,5,28,95,300,199,141,93,28,4,894,0,0,0,0,0,3,0,0,0,7,0,0,3,12,6,0,0,0,0,25,0,3,13,16,21,9,5,0,3,71,0,9,18,46,19,22,16,3,0,134,0,0,3,18,6,10,10,4,0,54,0,0,0,3,0,4,0,0,0,9,0,0,0,32,20,16,22,18,6,123
30302,0,0,0,14,14,4,0,0,0,33,0,10,10,80,25,14,19,8,0,159,0,3,6,56,17,10,24,16,22,153,3,13,25,37,9,9,7,0,0,103,0,14,18,155,26,9,0,4,0,230,0,0,4,7,6,9,3,3,0,41,0,12,28,103,25,18,7,7,0,196,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,3,0,0,0,7,0,0,0,8,6,0,4,0,0,18,0,5,102,235,7,0,0,0,0,354,0,3,0,17,11,12,14,6,4,72,8,41,127,436,225,137,100,37,10,1115,0,0,0,4,4,0,4,4,0,11,4,3,11,49,3,0,0,0,0,77,0,4,8,26,38,29,9,0,0,114,0,22,34,143,38,11,12,0,4,266,0,0,0,15,4,3,11,4,0,38,0,0,0,9,0,3,0,3,0,20,0,3,11,44,32,28,13,13,7,159
30303,0,7,4,20,22,5,9,0,0,66,0,9,12,38,18,17,9,3,0,108,0,0,3,18,10,9,23,28,21,116,7,9,17,43,24,6,3,0,0,101,3,89,118,494,182,61,19,7,0,989,0,0,0,11,8,8,11,3,0,45,0,28,73,230,86,65,67,26,5,578,0,0,0,0,0,0,0,3,0,13,0,0,0,8,3,0,3,6,0,15,0,0,0,9,10,3,0,0,0,26,0,0,20,41,12,3,0,0,0,72,0,3,0,10,4,6,13,24,0,70,12,114,180,354,222,159,88,41,18,1186,0,0,0,4,3,9,4,0,0,20,4,29,18,108,28,13,4,0,0,208,0,9,23,36,52,34,33,32,10,224,0,19,62,181,62,21,16,6,0,370,0,3,4,12,12,14,12,5,4,61,0,0,3,16,3,8,5,0,0,37,0,6,3,19,18,24,18,24,0,115
30304,0,0,3,6,8,0,0,0,0,29,0,7,3,35,17,5,8,0,0,77,0,0,5,15,9,5,10,11,5,59,4,24,12,36,9,8,4,0,0,98,0,9,11,86,13,5,5,0,0,137,0,0,0,0,0,0,0,0,0,10,0,3,21,78,29,16,17,11,0,186,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,4,0,0,15,0,0,7,24,0,0,0,0,0,30,0,0,0,9,3,8,7,9,3,43,6,9,46,204,138,82,25,21,0,531,0,0,0,0,0,0,5,0,0,13,0,0,13,48,10,3,0,0,0,71,0,4,17,16,23,19,0,0,0,76,5,14,25,99,15,14,11,0,0,177,0,0,0,8,6,3,0,5,0,19,0,0,0,7,3,7,0,0,0,19,0,0,0,11,13,17,8,9,3,63
30305,0,9,9,35,23,12,9,0,0,88,0,25,4,13,6,6,7,11,0,70,0,0,0,7,4,12,20,8,5,48,0,6,8,21,8,0,3,0,0,50,0,36,36,302,87,25,17,5,0,512,0,0,0,8,4,3,7,0,0,25,4,8,37,201,61,57,44,24,4,437,0,0,0,0,0,0,0,8,0,8,0,0,6,0,6,0,8,0,0,23,0,0,0,6,6,3,5,0,0,23,0,4,7,107,11,0,0,0,0,131,0,0,0,8,3,5,12,14,5,39,18,178,262,502,234,177,98,31,6,1498,0,0,0,8,8,6,13,5,0,42,6,30,48,141,28,23,8,0,0,275,0,7,13,20,20,15,12,5,0,92,0,28,60,203,99,80,24,11,0,512,0,0,0,9,8,8,11,6,4,39,0,6,6,29,32,18,15,3,0,118,0,0,0,8,14,24,34,8,7,93
30306,0,16,18,32,27,21,0,4,0,111,0,0,3,10,4,6,3,0,5,33,0,0,0,10,8,9,18,14,11,64,5,3,7,22,13,6,3,4,0,68,9,38,40,398,122,56,26,14,0,694,0,0,4,3,5,3,3,0,0,20,0,14,40,191,68,50,51,25,9,451,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,9,0,0,3,0,6,25,0,3,11,18,0,0,0,0,0,27,0,0,0,3,0,0,10,17,5,32,9,84,135,235,125,95,68,20,3,779,0,0,0,5,0,0,4,4,3,17,4,47,54,190,37,18,10,0,0,360,0,0,25,18,22,32,21,5,5,117,0,19,37,178,40,34,18,0,0,331,0,0,0,9,0,4,0,5,5,27,0,3,3,12,12,17,8,5,0,56,0,0,0,3,5,11,13,14,4,52
30401,0,8,3,4,0,5,9,0,0,26,0,9,4,22,12,9,17,0,0,65,0,3,0,4,7,0,8,9,8,34,0,0,3,3,6,4,8,0,0,17,0,10,14,35,12,13,3,5,0,96,0,0,0,11,9,7,8,5,0,39,0,3,18,30,21,30,38,16,6,164,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,8,0,0,0,11,0,0,0,4,4,3,15,13,3,51,4,25,50,161,122,94,61,28,7,561,0,0,0,6,3,7,5,0,0,20,0,0,0,3,0,4,0,0,0,10,0,0,4,17,5,12,3,0,0,46,0,9,10,33,13,7,5,5,5,87,0,0,0,7,6,9,10,0,0,28,0,0,0,4,0,9,0,0,0,25,0,4,6,19,22,20,21,21,3,111
30402,0,0,3,0,0,0,0,0,0,5,0,12,14,37,22,14,13,10,3,125,0,3,5,0,8,4,23,12,6,62,0,4,7,3,9,3,3,3,0,30,4,18,33,43,39,16,5,7,0,151,0,0,0,0,3,0,0,0,0,5,0,12,16,38,29,27,29,22,5,176,0,0,0,0,0,3,0,0,0,3,0,0,4,4,0,0,3,0,0,19,0,0,0,0,0,3,0,0,0,4,0,0,0,6,3,0,0,0,0,8,0,7,0,12,10,21,18,18,0,97,0,42,74,135,162,103,70,41,16,648,0,0,0,0,3,0,0,0,0,6,0,3,0,9,0,0,0,0,0,18,0,0,9,16,28,19,9,3,0,90,0,13,10,17,16,6,7,3,0,67,0,0,0,17,9,7,6,3,0,43,0,0,0,4,0,0,0,0,0,7,0,16,14,17,46,59,28,18,3,196
30403,0,0,0,5,0,0,0,0,0,8,0,0,9,25,28,15,4,10,0,88,0,3,12,20,17,5,3,7,5,68,3,25,35,39,15,3,3,0,0,120,0,27,37,85,30,4,5,0,0,192,0,0,6,7,0,3,0,0,0,15,3,25,88,104,36,17,18,16,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,8,3,0,0,4,0,0,19,0,3,36,80,3,0,0,0,0,121,0,9,10,16,12,5,15,16,0,78,7,36,138,167,103,89,59,29,7,626,0,0,0,0,0,0,0,0,0,3,0,9,0,60,7,3,0,0,0,85,0,8,22,20,16,20,10,0,3,104,0,8,25,60,15,0,0,0,0,110,0,0,3,5,6,5,4,0,0,30,0,0,4,3,0,0,0,0,0,5,0,8,18,18,28,22,18,17,3,127
30404,0,0,0,6,3,5,3,0,0,21,3,15,9,60,31,9,11,5,0,151,0,0,0,18,14,8,19,10,10,76,0,5,8,10,0,0,3,3,0,24,0,11,7,17,4,4,0,0,0,42,0,0,0,6,0,0,0,0,0,3,0,0,5,27,14,14,5,9,0,76,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,9,0,0,4,10,4,0,3,0,0,20,0,0,13,40,6,0,3,0,0,65,0,0,3,10,9,9,20,15,3,75,3,39,70,222,180,86,55,20,9,685,0,0,0,0,0,7,5,0,0,19,0,0,5,14,0,0,0,0,0,19,0,6,8,19,23,13,3,3,0,77,0,4,16,32,14,0,3,0,0,82,0,0,0,14,9,9,10,3,4,42,0,0,4,0,0,0,0,0,0,11,0,9,12,36,44,30,26,24,7,193
30501,0,0,0,13,4,5,0,0,0,32,0,6,14,153,28,20,18,12,6,263,0,3,30,171,18,15,26,32,35,333,5,7,51,120,46,12,3,0,0,252,5,23,86,389,54,16,6,0,0,584,0,0,0,16,3,4,5,0,4,33,0,6,79,148,48,34,25,10,4,354,0,0,0,0,0,0,5,0,0,5,0,0,0,14,4,0,4,0,0,26,0,0,18,13,3,3,0,0,0,44,0,0,103,131,5,3,0,0,0,243,0,0,4,25,11,8,19,9,6,85,8,43,148,606,243,229,99,42,4,1424,0,0,0,5,0,5,0,3,0,7,0,4,10,47,5,3,0,0,0,73,0,4,22,54,33,23,9,0,0,134,8,22,64,296,43,17,9,0,0,455,0,3,6,39,14,6,8,0,0,76,0,0,3,4,6,6,4,0,0,22,0,3,19,93,33,32,31,13,0,229
30502,0,0,3,5,8,0,0,0,0,9,0,7,6,118,26,21,5,0,3,191,0,0,0,59,10,3,14,10,5,100,4,0,4,12,11,3,0,0,0,42,0,0,3,36,8,0,0,0,0,47,0,0,0,3,0,6,3,0,0,8,0,7,4,34,12,7,3,5,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,9,0,0,15,46,0,0,0,0,0,62,0,10,0,14,6,8,6,4,7,53,3,29,54,316,168,110,71,17,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,11,0,0,11,18,17,13,4,0,0,65,0,4,12,43,8,15,3,0,0,87,0,3,0,13,3,4,0,0,0,25,0,0,0,6,0,0,0,0,0,8,0,0,9,50,32,36,22,7,4,159
30503,0,0,4,12,3,0,0,0,0,21,0,4,11,134,38,29,17,17,0,252,0,9,5,99,24,27,44,60,36,309,4,16,26,64,21,0,3,0,0,141,0,19,31,162,27,10,0,0,0,237,0,0,3,3,0,0,0,0,0,21,0,11,35,99,36,19,5,3,0,217,0,0,0,0,0,5,0,4,0,14,0,0,3,15,0,0,0,0,0,22,0,0,0,14,3,0,0,0,0,22,4,7,132,359,4,0,6,0,0,511,0,3,9,15,20,8,22,13,0,88,10,60,139,609,288,254,150,61,6,1568,0,0,0,0,0,5,0,0,0,15,0,4,3,52,0,0,0,0,0,63,0,5,24,49,46,31,13,0,0,168,3,19,37,189,29,10,11,0,0,304,0,6,0,26,11,6,6,4,0,59,0,0,0,7,4,0,0,0,0,22,0,11,16,81,60,52,28,12,4,262
30504,0,0,5,5,3,0,0,0,0,16,3,9,5,66,33,24,13,8,0,156,0,0,10,38,12,11,16,15,14,121,0,4,19,16,10,3,3,0,0,50,0,5,22,60,11,3,0,0,0,95,0,0,0,3,0,0,0,0,0,6,0,0,23,52,33,9,16,5,3,148,0,0,0,0,0,5,0,3,0,5,0,0,0,9,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,47,61,0,0,0,0,0,107,0,3,5,19,14,5,11,7,0,68,5,37,84,265,165,122,78,14,6,777,0,0,0,0,6,0,3,5,0,17,0,0,0,13,0,3,0,0,0,21,0,6,7,29,28,24,6,0,0,96,0,4,17,42,10,10,0,0,0,85,0,0,0,18,9,0,3,5,0,43,0,0,0,3,0,0,0,0,0,3,0,6,14,50,30,39,20,6,0,167
30601,0,0,0,0,0,0,0,0,0,0,0,6,5,23,18,21,17,5,0,99,0,10,0,42,14,22,25,10,9,130,0,13,17,33,40,17,4,0,3,132,0,5,6,59,9,8,0,0,0,91,0,0,0,0,0,0,8,0,0,13,0,3,9,3,14,14,6,0,0,50,0,0,0,0,0,7,7,3,0,12,0,0,6,5,3,4,3,0,5,19,0,0,0,0,0,3,0,0,0,5,0,0,0,18,0,0,0,0,0,26,0,6,3,22,21,25,45,15,5,137,12,49,51,231,190,181,159,57,5,930,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,53,82,77,61,30,12,0,5,315,0,8,16,25,13,9,0,0,0,78,0,3,0,18,13,9,17,4,0,52,0,0,0,0,3,0,0,0,0,0,0,5,6,24,36,48,43,24,7,192
30602,0,0,0,0,0,0,4,0,0,3,0,5,0,55,16,22,17,14,4,123,0,0,3,74,7,33,35,38,39,233,0,40,24,82,109,33,8,9,0,308,0,15,11,146,32,9,3,0,0,220,0,0,0,3,0,9,4,0,0,15,7,13,6,25,12,25,9,3,5,104,0,0,0,0,3,4,7,5,4,21,0,0,0,0,0,3,0,5,0,13,0,4,9,63,17,3,0,0,0,91,9,64,80,97,5,0,0,0,0,243,0,0,5,25,21,23,36,24,9,136,8,53,82,340,282,295,226,90,14,1387,0,0,0,0,0,0,0,0,0,3,0,4,3,19,0,4,0,0,0,30,0,53,114,150,131,93,49,11,0,599,10,43,75,196,96,54,16,4,0,481,0,0,0,15,9,5,17,4,0,51,0,3,3,21,9,8,11,0,0,51,0,3,0,36,35,35,37,22,8,169
30603,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,13,0,0,0,7,0,5,39,38,35,128,0,6,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,8,6,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,3,12,22,7,0,40,0,9,9,52,61,79,77,35,0,315,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,19,16,8,0,0,55,0,15,13,27,9,9,5,0,0,87,0,0,0,0,0,0,0,0,0,3,0,0,3,19,0,5,0,0,0,25,0,0,0,4,8,15,14,3,0,43
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,3,0,0,21,0,0,0,21,4,0,0,4,4,43,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,7,12,10,0,38,0,6,0,50,50,52,45,8,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,16,0,5,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,13,11,3,0,44
30605,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,5,0,29,0,0,0,23,5,13,63,91,68,270,0,0,7,12,0,0,3,0,0,25,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,25,9,9,0,0,0,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,4,0,0,0,5,0,4,5,13,0,0,0,0,0,18,0,0,0,9,14,9,37,14,7,83,0,4,12,61,64,133,101,52,9,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,26,17,24,15,3,0,102,0,8,7,18,6,0,0,0,0,39,0,0,0,0,0,0,6,4,0,13,0,0,0,18,0,0,0,0,0,21,0,0,0,6,5,10,23,14,3,59
30701,0,0,0,0,0,0,0,0,0,0,0,0,4,22,6,7,6,6,0,44,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,3,0,0,13,5,3,25,4,9,16,72,49,60,48,11,3,272,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,3,5,3,9,0,0,0,21,0,23,30,58,40,9,3,0,0,167,0,0,0,6,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,8,0,0,23
30702,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,3,4,0,30,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,4,3,8,19,20,4,56,0,11,14,58,54,58,58,22,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,4,0,0,33,4,43,45,127,51,7,0,4,0,292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,8,0,36
30703,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,4,0,22,0,0,0,3,4,9,40,29,19,101,0,0,3,0,0,3,0,0,0,13,0,0,3,25,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,3,3,8,25,24,12,66,0,6,13,64,56,52,103,41,0,330,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,5,0,0,0,3,8,4,0,0,0,18,0,12,21,41,10,6,0,0,0,88,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,13,6,0,35
30801,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,5,0,3,0,0,0,7,0,0,7,6,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,8,0,34,47,146,104,93,49,11,3,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,14,10,0,0,0,0,25,0,24,27,56,31,11,0,0,0,147,0,0,0,3,0,0,0,0,0,3,0,0,5,25,0,0,0,0,0,23,0,3,0,4,0,10,3,4,0,21
30803,0,0,0,4,0,0,0,0,0,7,0,12,9,16,8,5,9,10,0,73,0,0,0,9,3,3,13,8,0,37,0,8,0,6,4,0,6,0,0,22,0,7,0,14,4,0,0,0,0,31,0,0,0,0,0,0,0,3,0,11,0,8,6,15,7,14,6,0,0,44,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,4,0,0,10,0,0,3,52,11,3,0,0,0,69,3,8,18,86,8,0,0,0,0,122,0,0,0,7,0,14,33,26,15,97,8,54,101,263,191,209,205,57,5,1099,0,0,0,0,0,0,0,0,0,0,0,3,9,14,0,3,0,0,0,27,0,5,15,26,17,11,7,4,0,88,5,43,85,161,76,20,7,0,0,393,0,0,0,0,0,0,0,7,0,5,0,0,0,11,0,0,0,0,0,18,0,3,8,13,19,23,39,23,7,132
