SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
30903,5,0,0,0,1633,1635,31,0,0,0,1897,1932,880,50,64,3,2847,3846,1904,179,261,9,1436,3791,2254,266,672,31,1060,4292,2556,232,884,91,706,4470,2806,186,822,181,314,4314,2054,86,424,329,105,3006,491,13,71,259,26,858,12977,1023,3204,908,10027,28131,5,0,0,0,1614,1614,73,5,0,0,1810,1894,1250,109,96,12,2562,4030,2156,237,444,26,1326,4192,2496,360,1023,85,1034,4998,2631,310,1384,301,582,5217,2744,241,1371,771,306,5425,1498,93,615,1098,94,3394,225,9,133,929,29,1329,13076,1366,5065,3221,9354,32093,5,0,0,0,3242,3245,105,8,4,0,3712,3824,2128,159,160,9,5409,7874,4058,416,708,27,2766,7981,4751,627,1698,122,2095,9289,5190,548,2270,389,1291,9686,5551,426,2192,958,622,9735,3552,179,1042,1430,200,6398,713,22,206,1190,51,2187,26053,2391,8270,4130,19382,60225
30904,0,0,0,0,589,589,7,0,0,0,387,394,243,9,14,0,549,811,660,35,66,7,420,1186,930,71,173,4,344,1522,991,72,225,27,216,1539,912,51,198,45,92,1295,457,15,97,61,28,657,63,0,7,48,3,126,4265,261,781,194,2632,8135,0,0,0,0,582,582,12,0,0,0,366,381,330,26,25,0,527,909,790,60,101,9,360,1322,987,83,225,28,260,1584,1044,65,307,58,183,1649,793,39,250,156,56,1294,303,12,121,171,13,611,28,0,27,113,6,168,4282,291,1058,535,2346,8501,0,0,0,0,1170,1170,19,0,0,0,752,773,573,41,39,0,1071,1724,1446,101,167,17,782,2514,1914,155,403,32,605,3107,2035,141,532,88,401,3192,1703,92,451,206,144,2587,762,27,221,225,44,1273,92,0,32,162,10,299,8547,550,1842,721,4979,16639
30905,4,0,0,0,1346,1352,17,0,0,0,855,873,467,20,22,0,1028,1539,1600,74,123,6,597,2387,1933,124,259,16,398,2722,1492,66,256,28,213,2048,1148,63,222,47,86,1571,559,26,98,71,28,780,101,9,23,51,4,195,7301,379,1010,221,4547,13457,0,0,0,0,1233,1233,26,5,0,0,900,928,663,55,43,0,1031,1788,1852,139,235,12,595,2830,1964,141,388,46,356,2905,1412,99,438,69,191,2202,1007,70,308,173,57,1613,394,24,112,241,15,783,42,3,34,218,4,304,7367,526,1559,754,4390,14591,4,0,0,0,2577,2585,44,5,0,0,1751,1797,1127,75,64,4,2064,3331,3451,209,357,10,1190,5217,3898,264,655,61,755,5629,2899,162,695,96,399,4254,2153,130,535,226,142,3182,949,48,209,321,44,1564,147,8,59,269,12,494,14670,898,2567,976,8936,28056
30906,0,0,0,3,2272,2272,39,5,0,4,2003,2042,1161,37,61,5,2791,4051,2726,182,263,9,1573,4750,2898,221,554,20,1016,4713,2629,200,646,49,499,4027,2049,158,572,116,207,3096,1247,51,257,161,72,1799,285,10,44,169,15,521,13026,873,2393,535,10444,27274,3,0,0,0,2166,2171,58,4,0,0,1738,1805,1631,99,107,0,2561,4407,2958,255,425,24,1377,5039,2976,330,826,72,908,5115,2519,246,935,214,369,4283,1882,129,745,478,166,3399,941,44,311,612,41,1937,124,12,60,470,16,687,13105,1116,3416,1874,9337,28844,5,0,0,3,4438,4442,100,8,0,4,3741,3849,2791,138,170,9,5351,8456,5682,435,686,34,2946,9786,5873,554,1379,95,1927,9829,5149,446,1584,264,863,8312,3928,287,1318,595,373,6493,2189,99,570,769,119,3737,418,20,103,639,30,1209,26130,1986,5809,2413,19785,56121
30907,3,0,0,0,5337,5340,111,7,0,0,4789,4915,3421,215,175,12,6966,10791,6916,506,708,26,3092,11249,6652,539,1175,48,1738,10152,5227,346,1127,115,665,7473,4097,247,823,211,211,5592,2094,80,280,290,55,2800,363,13,42,185,9,610,28893,1954,4331,876,22874,58924,6,0,0,0,5212,5219,221,16,3,4,4804,5053,4615,421,281,16,6642,11979,7417,674,1034,65,2867,12057,6714,724,1668,167,1516,10790,4941,458,1671,354,563,7986,3732,214,1063,802,172,5983,1404,55,386,920,48,2807,186,6,67,633,13,907,29231,2579,6176,2948,21833,62776,11,0,3,0,10544,10557,333,29,3,4,9597,9966,8037,640,460,29,13613,22771,14330,1184,1742,89,5955,23299,13367,1265,2844,212,3259,20944,10169,807,2792,466,1233,15460,7827,463,1888,1009,377,11571,3498,132,668,1203,102,5603,547,23,112,813,25,1519,58127,4532,10506,3831,44706,121701
30908,0,0,0,0,1691,1695,18,3,0,3,1771,1801,800,35,36,4,2638,3511,1987,136,244,4,1146,3516,2036,159,384,17,610,3207,1751,109,441,31,302,2635,1670,92,321,99,114,2300,1116,59,156,139,50,1521,295,8,32,166,16,522,9672,611,1625,462,8347,20711,0,0,0,0,1697,1701,46,11,0,0,1930,1985,1133,81,85,4,2485,3784,2256,228,373,23,1117,3998,2126,273,770,61,588,3812,1749,178,774,149,286,3142,1579,120,651,397,109,2867,815,34,273,609,35,1761,136,4,64,690,15,915,9843,919,2996,1935,8273,23958,0,0,0,0,3390,3395,69,11,0,3,3703,3783,1930,115,124,5,5123,7298,4242,364,621,31,2267,7517,4163,431,1153,70,1194,7015,3497,289,1211,182,589,5773,3251,217,976,492,225,5166,1930,93,431,746,91,3287,430,8,103,860,29,1434,19511,1526,4616,2395,16615,44672
30909,3,0,0,0,1996,1998,53,4,0,0,2845,2905,1098,59,67,6,3998,5223,1879,166,252,8,1594,3902,1967,250,538,22,1130,3908,1813,188,671,53,703,3427,1699,172,589,114,284,2856,1135,77,322,219,113,1861,339,28,63,223,34,679,9986,939,2497,640,12709,26760,7,0,0,0,1944,1953,98,9,0,0,2909,3016,1433,114,123,5,3514,5182,2053,271,406,30,1334,4098,2076,324,800,85,902,4197,1814,244,1047,225,511,3843,1545,129,813,465,227,3179,844,66,424,767,78,2185,164,9,123,825,34,1160,10042,1175,3729,2399,11461,28805,5,0,0,0,3945,3951,152,18,0,0,5750,5922,2531,173,187,8,7508,10408,3936,439,653,34,2931,7997,4041,579,1338,106,2035,8100,3628,426,1716,280,1222,7273,3241,308,1399,577,513,6036,1981,143,741,982,195,4042,504,33,188,1046,69,1834,20027,2111,6221,3039,24166,55566
30910,5,0,0,0,976,982,40,0,0,0,1399,1441,725,42,62,0,2972,3804,1248,119,224,5,1286,2880,1437,192,457,15,869,2970,1641,170,648,34,505,2992,1756,139,647,106,261,2914,1107,56,263,149,93,1666,223,8,43,100,24,400,8175,721,2344,412,8386,20037,0,0,0,0,960,960,71,3,4,0,1478,1565,959,57,89,0,2513,3630,1394,144,294,16,999,2853,1614,205,570,59,566,3017,1689,145,834,147,321,3141,1581,96,678,381,153,2891,756,28,296,531,56,1664,97,6,39,304,8,447,8165,694,2811,1438,7063,20164,5,0,0,0,1940,1942,109,6,4,0,2883,2998,1686,100,156,3,5486,7435,2639,266,521,20,2287,5731,3052,391,1026,76,1434,5983,3332,311,1479,178,822,6135,3339,232,1329,490,413,5804,1862,86,561,680,147,3335,315,12,86,403,33,849,16337,1419,5152,1856,15445,40202
31001,15,9,0,0,2619,2646,160,14,6,0,2854,3037,2132,197,139,13,4276,6750,3341,378,354,16,1831,5913,2906,323,581,35,1136,4978,2446,257,675,73,578,4035,1619,132,414,106,226,2498,838,56,155,170,60,1292,256,3,36,145,14,449,13711,1373,2356,557,13597,31590,6,0,0,0,2478,2490,234,13,17,4,2356,2615,2554,213,205,11,3154,6139,3355,336,485,56,1357,5595,2737,334,828,146,882,4933,2031,257,921,266,478,3954,1310,141,670,479,213,2810,611,38,257,716,86,1707,126,9,46,531,27,734,12971,1343,3425,2208,11033,30975,25,9,0,0,5101,5135,394,29,14,0,5211,5648,4685,409,342,21,7432,12898,6693,716,844,71,3188,11511,5642,658,1410,181,2017,9903,4485,513,1593,341,1060,7989,2929,276,1080,585,440,5302,1448,96,413,887,147,2997,383,11,81,671,37,1188,26684,2715,5782,2761,24623,62567
31002,0,0,0,0,2122,2124,62,9,4,0,1848,1916,1081,105,75,6,2386,3648,2055,220,243,10,1312,3841,2517,310,543,37,1055,4463,2951,263,758,89,730,4783,2775,211,683,213,312,4188,1409,87,296,213,102,2109,253,14,33,148,32,476,13095,1213,2640,711,9894,27545,3,0,0,0,2050,2059,104,6,0,0,1597,1711,1314,142,97,9,2022,3582,2238,290,307,36,1126,3995,2748,301,694,110,818,4675,3038,253,852,224,452,4822,2518,142,642,488,168,3957,988,31,212,690,51,1981,93,0,39,462,22,615,13053,1168,2846,2021,8305,27401,6,0,0,0,4178,4183,167,14,4,0,3441,3633,2390,246,176,15,4405,7232,4287,512,552,45,2441,7835,5265,613,1237,147,1871,9137,5990,511,1613,308,1184,9598,5287,348,1326,700,478,8144,2401,117,515,905,147,4088,349,13,72,609,52,1095,26144,2376,5487,2732,18196,54943
31003,7,0,0,0,3805,3816,87,13,5,0,3577,3685,2438,181,146,13,5204,7982,3806,413,540,20,2686,7466,3825,471,900,49,1832,7077,3755,373,1081,139,1074,6423,2898,201,778,228,382,4485,1587,88,284,302,127,2382,424,10,45,226,34,741,18835,1752,3784,976,18717,44067,5,0,0,0,3655,3661,159,17,7,0,3472,3656,3088,334,248,21,5033,8729,4135,576,718,50,2330,7816,3915,629,1335,157,1550,7588,3651,452,1484,374,780,6738,2624,202,1078,785,257,4949,1237,76,429,1128,102,2986,201,0,73,889,52,1224,19018,2301,5374,3411,17234,47345,9,0,3,0,7460,7477,245,29,13,5,7049,7343,5529,520,400,30,10236,16709,7942,992,1263,73,5020,15281,7739,1099,2230,212,3387,14662,7409,824,2564,518,1852,13167,5520,404,1858,1009,644,9432,2833,160,716,1427,230,5365,629,12,118,1119,90,1966,37852,4059,9157,4384,35954,91408
31004,3,0,0,0,3619,3625,98,3,3,4,3506,3614,2755,153,147,14,5093,8160,4996,391,476,20,2306,8189,3760,388,704,42,1143,6037,2708,287,663,82,464,4199,1708,143,403,137,173,2561,723,52,105,146,23,1050,116,0,6,57,3,187,16866,1417,2498,503,16329,37619,10,0,0,0,3569,3579,193,33,3,6,3448,3678,3778,339,268,10,4730,9134,5160,579,655,60,2113,8571,3513,465,985,147,1005,6127,2447,322,956,321,400,4453,1433,135,589,469,114,2738,470,29,158,465,22,1147,51,0,33,213,0,301,17058,1903,3653,1693,15418,39729,11,0,0,3,7186,7201,296,34,9,3,6958,7295,6532,493,420,21,9829,17299,10158,972,1130,81,4420,16763,7278,854,1690,190,2152,12159,5156,608,1619,402,865,8653,3142,271,995,606,285,5303,1194,80,260,612,43,2194,164,5,37,271,7,489,33925,3322,6156,2198,31753,77349
31101,0,0,0,0,434,434,11,0,0,0,322,332,213,16,14,0,454,699,398,45,54,5,297,798,501,76,119,7,271,965,560,69,191,21,155,1006,630,74,170,49,60,986,321,27,79,61,30,524,87,4,15,49,5,154,2717,312,645,191,2033,5896,0,0,0,0,438,439,20,5,0,0,288,316,231,26,26,0,424,713,446,58,74,4,312,894,516,80,186,15,226,1027,583,89,211,59,90,1028,571,40,151,139,56,953,241,9,69,173,13,510,39,0,18,152,10,218,2655,295,736,549,1853,6093,0,0,0,0,875,877,27,3,0,0,616,648,442,45,40,3,880,1406,848,102,128,8,609,1694,1017,155,308,23,491,1992,1151,156,405,79,247,2036,1199,112,325,186,111,1937,562,36,151,236,47,1034,121,3,32,202,8,369,5373,611,1383,742,3879,11994
31102,0,0,0,0,1385,1385,78,7,5,0,1530,1620,1049,70,63,3,2342,3528,1387,177,210,6,1147,2930,1283,198,407,19,770,2679,1302,150,454,49,384,2344,1223,112,367,112,134,1952,756,48,136,140,35,1123,144,4,33,114,9,304,7222,761,1683,443,7749,17864,6,0,0,0,1312,1313,128,7,3,0,1438,1576,1264,141,102,8,2142,3658,1486,229,286,29,938,2965,1351,237,559,48,677,2868,1247,175,659,167,283,2533,1146,102,525,371,88,2225,548,35,215,513,30,1341,76,5,48,292,3,424,7249,925,2397,1429,6907,18905,3,0,0,0,2697,2706,202,10,3,6,2965,3189,2318,205,168,12,4480,7181,2868,405,499,36,2085,5895,2635,432,969,74,1446,5553,2548,324,1116,214,669,4872,2371,206,897,477,222,4180,1307,84,350,653,66,2464,218,13,81,403,18,735,14473,1690,4081,1869,14658,36771
31103,0,0,0,0,3361,3362,124,3,3,0,3343,3477,2263,171,117,10,4587,7153,3382,340,354,12,1886,5975,3128,330,594,36,1055,5147,3069,290,773,100,570,4802,2174,158,491,168,164,3161,939,51,157,176,42,1360,183,10,24,105,6,326,15266,1356,2512,612,15025,34769,5,0,0,0,3146,3158,265,16,7,4,3149,3441,2909,284,202,14,4025,7439,3551,440,519,58,1834,6410,3163,446,874,152,987,5619,2921,342,1027,368,375,5043,1859,172,659,593,103,3394,631,40,250,627,36,1591,86,6,47,368,20,523,15402,1740,3600,2194,13681,36610,5,0,0,3,6510,6522,397,21,9,4,6489,6919,5171,460,322,31,8611,14586,6937,782,872,74,3724,12384,6286,777,1470,189,2042,10765,5992,639,1803,468,948,9845,4038,330,1153,757,270,6552,1572,85,410,802,79,2951,271,8,69,476,28,857,30666,3102,6110,2805,28707,71382
31104,7,0,0,4,2237,2247,61,0,3,0,1772,1833,1420,72,58,3,2261,3824,2715,200,241,15,1148,4320,2814,200,472,26,711,4222,2235,157,428,49,314,3185,1517,100,311,114,93,2130,618,32,110,93,21,882,82,7,11,40,3,132,11466,779,1639,340,8552,22770,4,0,0,0,2107,2114,86,6,0,0,1726,1816,1970,175,96,5,2202,4456,2835,261,306,26,998,4423,2812,242,575,62,571,4268,2117,178,552,144,225,3216,1389,86,374,295,50,2188,369,21,115,314,19,841,43,3,19,151,0,214,11627,978,2033,996,7897,23527,12,0,0,4,4345,4357,143,13,3,0,3496,3648,3389,249,157,10,4464,8275,5553,460,544,33,2141,8741,5624,444,1046,88,1281,8488,4355,334,978,188,536,6396,2905,184,684,407,142,4325,990,51,225,410,42,1715,122,6,25,190,4,355,23093,1749,3665,1335,16456,46301
31105,0,0,0,0,2223,2228,68,5,0,0,1939,2015,1339,86,76,3,2781,4285,2425,179,275,3,1381,4261,2267,213,507,29,883,3903,2175,169,496,48,379,3277,1950,118,440,124,124,2755,1029,46,179,165,44,1464,220,7,22,139,12,403,11475,825,1997,523,9756,24587,5,0,0,0,1980,1986,124,3,0,0,1884,2021,1776,135,118,5,2529,4574,2619,288,365,30,1266,4572,2289,296,680,89,754,4112,2141,205,776,235,322,3681,1729,150,646,505,114,3142,718,39,251,639,27,1671,113,5,62,523,9,719,11525,1128,2901,2032,8896,26486,5,5,0,0,4202,4211,202,7,4,0,3828,4040,3115,226,192,13,5311,8861,5046,468,644,43,2643,8830,4555,506,1193,120,1639,8016,4313,372,1270,294,702,6956,3682,271,1081,629,239,5902,1750,88,435,802,70,3133,334,17,86,665,24,1122,23005,1958,4900,2560,18656,51076
31106,0,0,0,0,2802,2809,93,0,0,0,2550,2651,1700,116,98,6,3604,5512,3113,245,316,18,1849,5542,2623,320,592,48,1306,4892,2183,268,718,82,615,3860,2150,176,580,161,241,3311,1146,77,242,219,59,1744,211,15,36,128,15,405,13221,1214,2580,668,13049,30727,10,9,0,0,2546,2561,176,17,0,4,2210,2406,2167,190,145,18,2954,5478,3166,375,447,68,1654,5710,2573,392,710,171,1036,4887,2093,266,981,272,474,4090,1997,178,787,617,177,3754,704,54,309,649,45,1759,108,3,62,459,19,654,12995,1492,3440,2257,11120,31305,10,9,0,0,5352,5370,268,23,6,4,4758,5056,3865,309,244,28,6558,10994,6282,619,760,89,3504,11254,5205,717,1301,218,2344,9782,4279,535,1701,352,1086,7953,4138,358,1366,776,420,7059,1852,127,546,874,108,3505,318,16,96,588,37,1057,26209,2707,6023,2920,24172,62023
31201,3,0,0,0,922,927,23,0,6,0,1146,1183,843,57,62,0,2228,3188,1494,166,230,9,978,2872,1459,210,410,20,688,2784,1377,163,471,56,444,2508,872,75,312,74,140,1477,378,29,88,101,52,649,72,3,19,45,11,148,6526,706,1598,297,6608,15739,0,0,0,0,807,810,42,0,4,0,954,993,1042,62,70,0,1585,2764,1366,130,163,13,661,2322,1202,133,313,41,427,2119,1206,81,347,81,230,1947,692,40,168,211,58,1173,246,14,58,226,21,570,40,0,16,159,4,219,5830,456,1142,738,4744,12918,4,0,0,0,1729,1737,63,0,9,0,2104,2178,1887,117,130,3,3812,5949,2860,296,387,15,1634,5196,2664,342,724,57,1114,4902,2581,245,820,137,679,4458,1566,109,480,288,200,2645,630,44,145,323,76,1223,118,9,35,202,10,371,12361,1170,2739,1034,11356,28659
31202,3,3,0,0,3810,3810,71,15,0,4,3429,3521,2345,134,118,10,5010,7621,4478,378,523,15,2654,8048,4836,454,1117,55,1812,8274,5063,405,1361,161,1226,8209,3753,260,963,283,421,5683,1766,76,330,349,162,2679,431,12,43,271,32,790,22742,1736,4457,1147,18555,48640,3,6,0,0,3592,3598,177,11,0,6,3231,3432,3123,235,231,19,4410,8020,4790,536,703,61,2068,8153,4921,551,1267,126,1262,8121,4912,406,1379,406,709,7814,3234,180,844,868,207,5322,1282,71,318,1146,73,2893,228,9,60,865,24,1184,22679,1991,4802,3491,15590,48547,11,6,0,0,7402,7413,245,24,3,10,6664,6950,5471,370,354,28,9421,15641,9274,912,1228,68,4726,16204,9757,1008,2376,182,3074,16395,9978,808,2738,567,1937,16026,6985,440,1807,1148,626,11007,3048,146,648,1496,239,5576,660,17,106,1136,62,1979,45423,3725,9265,4637,34145,97190
31203,0,0,0,0,640,640,3,0,0,0,663,670,323,15,25,3,1435,1803,728,60,100,0,726,1612,844,120,231,8,498,1695,910,89,290,30,307,1626,793,51,257,61,110,1270,322,18,87,64,35,523,46,6,7,33,5,93,3964,358,994,204,4408,9929,0,0,0,0,611,613,17,5,0,0,730,746,446,46,37,4,1317,1849,849,98,134,5,529,1611,857,114,266,35,315,1587,893,82,304,64,160,1499,665,37,187,139,49,1071,203,11,64,148,4,423,26,0,6,110,3,145,3953,389,998,501,3704,9547,0,0,0,0,1250,1252,25,0,0,0,1386,1415,766,64,63,8,2756,3653,1580,160,229,10,1255,3229,1699,233,494,39,807,3282,1805,171,592,91,463,3124,1453,82,440,199,157,2341,525,30,151,214,36,952,73,4,11,144,5,240,7921,745,1985,704,8114,19478
31301,0,0,0,0,829,829,8,0,0,0,582,596,251,21,12,0,735,1014,672,77,97,3,554,1403,1003,143,283,15,517,1957,1711,176,477,40,345,2757,2812,192,700,177,170,4052,1828,80,315,276,66,2567,368,9,38,177,15,606,8646,703,1925,688,3815,15777,0,0,0,0,767,766,12,0,0,0,468,485,347,43,35,4,676,1106,775,109,163,12,478,1532,1158,143,403,44,415,2171,2057,176,670,164,238,3302,2787,154,730,550,161,4382,1400,52,317,790,44,2605,167,6,48,528,8,764,8706,673,2371,2100,3256,17110,0,0,0,0,1600,1602,22,0,0,0,1049,1080,595,66,42,6,1409,2122,1447,191,256,13,1031,2937,2162,285,687,59,928,4126,3770,351,1148,204,584,6054,5597,348,1434,727,334,8433,3227,136,635,1069,112,5169,536,10,90,702,24,1366,17359,1376,4293,2787,7067,32888
31302,3,0,0,0,2578,2580,72,6,3,0,2508,2592,1574,127,98,6,3700,5515,2396,263,297,8,1704,4673,2506,301,615,51,1111,4584,2340,265,752,86,540,3978,2249,195,619,177,184,3422,1322,94,237,241,80,1965,282,13,43,203,22,559,12739,1271,2662,767,12427,29868,3,0,0,0,2419,2422,143,15,0,0,2514,2676,2057,251,174,15,3671,6160,2638,426,508,41,1602,5218,2490,388,965,109,971,4913,2336,327,1058,297,459,4472,2105,187,814,621,158,3884,893,61,315,794,45,2108,157,9,62,622,20,861,12825,1659,3887,2490,11859,32717,7,0,0,0,4991,5001,217,24,3,0,5027,5268,3638,377,269,17,7374,11665,5036,687,807,54,3304,9892,4992,688,1582,152,2087,9498,4674,589,1810,388,999,8453,4348,386,1429,799,338,7308,2212,152,554,1028,125,4072,437,23,101,816,41,1422,25563,2931,6553,3260,24286,62586
31303,8,0,0,0,395,405,40,9,0,0,406,444,420,48,20,0,884,1366,611,104,65,5,476,1253,608,73,122,6,246,1066,593,88,173,11,149,1014,636,56,158,49,56,947,272,13,59,46,20,416,48,3,14,27,10,98,3232,395,604,147,2633,7012,0,0,0,0,383,383,6,0,0,0,246,256,316,16,11,5,395,747,509,39,70,10,182,803,570,76,120,15,158,941,617,51,183,41,76,961,566,25,148,127,26,886,173,4,37,147,6,364,17,0,11,100,0,135,2782,206,570,440,1469,5479,8,0,0,0,784,789,48,10,0,0,646,702,738,71,34,5,1276,2114,1118,138,128,14,656,2054,1181,148,248,20,408,2005,1210,135,356,52,224,1974,1200,81,300,173,76,1836,444,21,95,192,23,776,66,5,19,130,12,232,6013,606,1178,594,4104,12488
31304,0,0,0,0,2486,2492,63,5,0,0,2227,2290,1259,78,59,4,2701,4096,2382,219,258,9,1283,4158,2815,261,516,28,915,4536,2641,201,572,66,446,3924,2183,150,449,128,121,3033,1132,36,171,188,44,1572,216,11,29,150,14,409,12690,963,2055,575,10239,26513,3,0,0,0,2407,2411,114,21,0,0,2037,2176,1585,165,120,7,2480,4357,2777,327,398,34,1251,4782,2879,312,817,86,735,4833,2523,224,798,192,311,4053,2017,140,692,440,117,3406,786,36,223,680,42,1760,98,4,42,423,4,573,12784,1234,3089,1863,9392,28359,9,3,0,0,4895,4903,175,20,5,0,4264,4469,2840,243,180,11,5186,8457,5163,542,654,45,2534,8941,5693,578,1334,110,1654,9363,5168,433,1362,258,755,7979,4193,288,1146,575,244,6441,1917,70,393,864,84,3335,311,13,74,572,15,987,25475,2191,5146,2432,19628,54869
31305,0,0,3,0,1825,1825,27,6,0,0,1497,1531,675,68,55,0,1984,2778,1675,170,225,20,1383,3464,2144,279,667,31,1149,4272,2400,213,804,75,709,4201,2661,182,736,190,325,4093,1571,66,327,310,125,2400,423,14,52,255,48,791,11569,1004,2871,882,9039,25365,3,0,0,0,1685,1691,47,15,0,0,1318,1381,898,101,101,10,1787,2895,1939,245,394,24,1293,3894,2285,355,987,99,1056,4786,2454,334,1249,264,606,4908,2567,203,1106,691,285,4851,1150,71,495,1075,117,2904,230,6,110,862,67,1280,11580,1342,4430,3020,8220,28595,5,0,3,0,3512,3521,70,22,0,6,2819,2915,1575,167,152,8,3772,5678,3611,419,616,35,2676,7358,4430,638,1654,132,2207,9061,4850,547,2051,340,1321,9110,5221,387,1851,881,606,8951,2724,144,814,1382,237,5310,658,23,159,1115,115,2068,23150,2342,7304,3903,17262,53964
31401,3,0,0,0,3275,3282,33,5,0,0,2533,2572,1586,58,67,3,2910,4619,4107,183,279,18,1297,5881,5180,256,590,22,960,7006,4250,151,566,62,427,5453,3100,82,383,153,130,3852,1468,26,125,190,40,1857,209,3,13,110,8,348,19939,758,2020,569,11579,34861,4,0,0,0,3092,3097,61,8,0,0,2178,2252,2074,91,119,9,2485,4783,4639,283,455,18,1222,6620,5258,323,848,81,817,7327,4080,184,839,182,344,5619,2812,112,606,401,148,4069,1037,32,218,632,38,1952,102,6,33,411,23,571,20064,1032,3111,1732,10352,36284,3,0,0,0,6361,6374,96,10,0,0,4717,4822,3661,146,185,15,5399,9403,8743,470,731,38,2518,12494,10436,571,1438,105,1780,14336,8327,330,1402,242,771,11072,5912,197,986,548,281,7923,2507,59,344,822,77,3812,309,13,40,522,33,911,39999,1793,5133,2290,21935,71148
